PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Start,AQI_CO,AQI_NO2,AQI_O3,AQI_PM10,AQI_PM25,AQI_SO2,Overall_AQI,Overall_AQI_Smoothed
757.0,635.0,818.0,1345.0,451.0,27.0,28.0,0.981,2004-06-06,10.085227088068182,15.09433962264151,9.959634965030054,28.163580246913583,59.7274678111588,1.4285714285714286,59.7274678111588,59.95748390557941
817.0,688.0,1299.0,1435.0,512.0,23.6,38.1,1.0917,2004-06-06,9.943181676136364,12.264150943396226,9.959634965030054,28.163580246913583,59.7274678111588,1.4285714285714286,59.7274678111588,59.93192656175489
815.0,720.0,1225.0,1418.0,525.0,25.9,32.0,1.0529,2004-06-06,9.943181676136364,18.867924528301888,9.959634965030054,28.163580246913583,59.7274678111588,1.4285714285714286,59.7274678111588,59.90636921793038
844.0,757.0,1186.0,1445.0,556.0,26.3,31.5,1.0643,2004-06-06,9.943181676136364,20.75471698113208,9.959634965030054,28.163580246913583,59.7274678111588,1.4285714285714286,59.7274678111588,59.880811874105866
880.0,807.0,1123.0,1510.0,599.0,23.9,36.8,1.0774,2004-06-06,9.943181676136364,29.245283018867926,9.959634965030054,28.163580246913583,59.7274678111588,1.4285714285714286,59.7274678111588,59.85525453028136
906.0,838.0,1084.0,1547.0,694.0,23.7,36.8,1.0609,2004-06-06,10.085227159090907,49.0566037735849,9.959634965030054,28.163580246913583,59.7274678111588,1.4285714285714286,59.7274678111588,59.82969718645685
904.0,882.0,1048.0,1549.0,744.0,22.5,37.8,1.0157,2004-06-06,10.227272642045454,40.56603773584906,9.959634965030054,28.163580246913583,59.7274678111588,1.4285714285714286,59.7274678111588,59.80413984263234
877.0,858.0,1080.0,1535.0,724.0,21.8,39.2,1.0115,2004-06-06,10.511363607954546,57.391304347826086,9.959634965030054,28.163580246913583,59.7274678111588,1.4285714285714286,59.7274678111588,59.77858249880782
918.0,879.0,1030.0,1569.0,804.0,20.9,42.6,1.04,2004-06-06,11.079545482954543,62.71739130434783,9.959634965030054,28.163580246913583,59.7274678111588,1.4285714285714286,62.71739130434783,59.87760530053285
930.0,914.0,991.0,1631.0,862.0,20.0,45.6,1.0555,2004-06-06,11.789772670454546,70.17391304347827,9.959634965030054,28.163580246913583,59.7274678111588,1.4285714285714286,70.17391304347827,60.28731650805499
870.0,858.0,1061.0,1557.0,811.0,19.3,47.9,1.059,2004-06-07,12.49999994318182,78.69565217391305,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,78.69565217391305,61.07765752316976
793.0,703.0,1222.0,1439.0,627.0,18.7,49.0,1.0462,2004-06-07,13.06818171875,64.84782608695653,9.959634965030054,28.04783950617284,59.28934191702432,0.0,64.84782608695653,61.29100578466133
760.0,626.0,1263.0,1386.0,575.0,17.8,54.1,1.0938,2004-06-07,13.636363494318182,64.84782608695653,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,64.84782608695653,61.50435404615289
733.0,588.0,1281.0,1394.0,589.0,18.6,52.7,1.1206,2004-06-07,13.920454474431818,47.16981132075472,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,59.28934191702432,61.48609880056396
726.0,591.0,1263.0,1386.0,579.0,17.2,57.9,1.127,2004-06-07,14.062499957386365,35.84905660377358,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,59.28934191702432,61.46784355497502
732.0,613.0,1273.0,1413.0,605.0,18.2,54.1,1.1155,2004-06-07,13.920454474431818,35.84905660377358,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,59.28934191702432,61.44958830938609
933.0,962.0,867.0,1705.0,974.0,17.3,57.6,1.1289,2004-06-07,13.778408977272727,52.06521739130435,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,59.28934191702432,61.43133306379716
1061.0,1162.0,777.0,1898.0,1132.0,19.9,49.4,1.1354,2004-06-07,13.778408977272727,62.71739130434783,9.959634965030054,28.04783950617284,59.28934191702432,2.857142857142857,62.71739130434783,61.55591320934669
1201.0,1428.0,664.0,2249.0,1378.0,21.7,44.2,1.1321,2004-06-07,13.636363480113635,75.5,9.959634965030054,28.04783950617284,59.28934191702432,2.857142857142857,75.5,62.21310205054841
1065.0,1151.0,801.0,1894.0,1160.0,23.5,40.0,1.1386,2004-06-07,13.494318167613637,75.5,9.959634965030054,28.04783950617284,59.28934191702432,2.857142857142857,75.5,62.87029089175012
1075.0,1222.0,774.0,1943.0,1213.0,28.4,29.7,1.1345,2004-06-07,13.210227357954542,64.84782608695653,9.959634965030054,28.04783950617284,59.28934191702432,4.285714285714286,64.84782608695653,63.0836391532417
998.0,1119.0,832.0,1780.0,1057.0,31.6,24.1,1.0994,2004-06-07,13.068181860795454,53.130434782608695,9.959634965030054,28.04783950617284,59.28934191702432,2.857142857142857,59.28934191702432,63.06538390765275
922.0,1042.0,887.0,1744.0,832.0,31.3,24.1,1.0816,2004-06-07,12.92613637784091,43.39622641509434,9.959634965030054,28.04783950617284,59.28934191702432,2.857142857142857,59.28934191702432,63.04712866206382
1023.0,1147.0,829.0,1842.0,983.0,34.4,20.4,1.0857,2004-06-07,12.92613637784091,40.56603773584906,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,59.28934191702432,63.02887341647489
1039.0,1180.0,833.0,1815.0,1047.0,33.7,21.3,1.0988,2004-06-07,12.784090894886363,36.79245283018868,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,59.28934191702432,63.01061817088595
1054.0,1195.0,815.0,1848.0,1078.0,35.9,18.9,1.0999,2004-06-07,12.357954602272727,41.50943396226416,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,59.28934191702432,62.992362925297016
1022.0,1155.0,871.0,1840.0,979.0,34.3,19.4,1.0279,2004-06-07,11.931818309659093,35.84905660377358,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,59.28934191702432,62.97410767970808
1082.0,1266.0,788.0,1910.0,1139.0,33.5,19.9,1.0112,2004-06-07,11.7897728125,58.45652173913044,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,59.28934191702432,62.95585243411914
1056.0,1268.0,786.0,1896.0,1111.0,30.5,24.2,1.0386,2004-06-07,11.7897728125,76.56521739130434,9.959634965030054,28.04783950617284,59.28934191702432,1.4285714285714286,76.56521739130434,63.65742533329186
1243.0,1524.0,647.0,2281.0,1470.0,30.3,26.2,1.1161,2004-06-07,11.931818309659093,81.8913043478261,9.959634965030054,28.04783950617284,59.28934191702432,4.285714285714286,81.8913043478261,64.58091852231968
1029.0,1097.0,825.0,1827.0,980.0,27.0,36.7,1.2898,2004-06-07,11.931818309659093,75.5,9.959634965030054,28.04783950617284,59.28934191702432,5.714285714285714,75.5,65.2381073635214
1004.0,1011.0,867.0,1754.0,893.0,24.6,41.9,1.2752,2004-06-07,12.78409106534091,108.94594594594597,9.959634965030054,28.04783950617284,59.28934191702432,2.857142857142857,108.94594594594597,67.28887728580419
979.0,937.0,919.0,1683.0,858.0,23.3,44.5,1.2566,2004-06-07,13.636363821022726,103.45945945945944,9.959634965030054,28.04783950617284,59.28934191702432,2.857142857142857,103.45945945945944,68.98646345893384
972.0,919.0,934.0,1668.0,904.0,22.4,46.9,1.2544,2004-06-07,14.34659109375,101.1891891891892,9.959634965030054,28.04783950617284,59.28934191702432,2.857142857142857,101.1891891891892,70.2787666316718
942.0,846.0,980.0,1615.0,905.0,21.7,50.8,1.3019,2004-06-08,15.056818366477271,97.86956521739133,9.959634965030054,28.626543209876544,60.16559370529328,4.285714285714286,97.86956521739133,71.07767967515005
825.0,720.0,1129.0,1511.0,678.0,21.0,51.9,1.2794,2004-06-08,15.62500015625,79.76086956521739,9.959634965030054,28.626543209876544,60.16559370529328,0.0,79.76086956521739,71.69905648674425
780.0,621.0,1277.0,1452.0,586.0,20.5,54.3,1.2926,2004-06-08,15.909090965909089,50.0,9.959634965030054,28.626543209876544,60.16559370529328,1.4285714285714286,60.16559370529328,71.50396347084161
746.0,565.0,1369.0,1423.0,608.0,20.9,52.5,1.2852,2004-06-08,15.909090965909089,35.84905660377358,9.959634965030054,28.626543209876544,60.16559370529328,1.4285714285714286,60.16559370529328,71.54047396201949
734.0,538.0,818.0,1400.0,514.0,21.0,53.1,1.3031,2004-06-08,16.051136448863637,31.132075471698112,9.959634965030054,28.626543209876544,60.16559370529328,1.4285714285714286,60.16559370529328,71.57698445319737
785.0,640.0,1265.0,1467.0,588.0,19.6,57.1,1.2851,2004-06-08,15.340909176136364,34.905660377358494,9.959634965030054,28.626543209876544,60.16559370529328,1.4285714285714286,60.16559370529328,71.61349494437523
946.0,931.0,917.0,1745.0,884.0,18.2,62.3,1.2903,2004-06-08,14.63068190340909,57.391304347826086,9.959634965030054,28.626543209876544,60.16559370529328,1.4285714285714286,60.16559370529328,71.65000543555311
1201.0,1279.0,683.0,2144.0,1338.0,19.5,57.7,1.2966,2004-06-08,14.204545610795456,79.76086956521739,9.959634965030054,28.626543209876544,60.16559370529328,2.857142857142857,79.76086956521739,72.36015036308935
1377.0,923.0,525.0,1456.2645979312647,1708.0,21.6,51.7,1.313,2004-06-08,14.06250012784091,91.47826086956522,9.959634965030054,28.626543209876544,60.16559370529328,2.857142857142857,91.47826086956522,73.02591123265456
1346.0,1481.0,602.0,1456.2645979312647,1681.0,23.9,44.4,1.3029,2004-06-08,13.920454644886364,97.86956521739133,9.959634965030054,28.626543209876544,60.16559370529328,2.857142857142857,97.86956521739133,73.95797645004588
1230.0,1268.0,698.0,2049.0,1509.0,28.1,35.2,1.312,2004-06-08,13.920454644886364,85.08695652173913,9.959634965030054,28.626543209876544,60.16559370529328,4.285714285714286,85.08695652173913,74.80127355149514
1160.0,1208.0,728.0,1925.0,1330.0,31.4,28.6,1.298,2004-06-08,14.062499957386365,84.02173913043478,9.959634965030054,28.626543209876544,60.16559370529328,5.714285714285714,84.02173913043478,75.83179010205392
1146.0,1171.0,761.0,1902.0,1138.0,33.7,25.5,1.3095,2004-06-08,14.204545454545457,70.17391304347827,9.959634965030054,28.626543209876544,60.16559370529328,4.285714285714286,70.17391304347827,76.28531389898949
1078.0,1121.0,818.0,1806.0,963.0,35.9,20.8,1.2103,2004-06-08,14.204545454545451,44.33962264150944,9.959634965030054,28.626543209876544,60.16559370529328,4.285714285714286,60.16559370529328,76.32182439016736
1111.0,1194.0,794.0,1875.0,1015.0,37.5,18.1,1.1529,2004-06-08,14.06249997159091,33.9622641509434,9.959634965030054,28.626543209876544,60.16559370529328,0.0,60.16559370529328,76.35833488134524
1083.0,1141.0,825.0,1793.0,1008.0,37.7,17.7,1.1383,2004-06-08,13.778408991477272,41.50943396226416,9.959634965030054,28.626543209876544,60.16559370529328,0.0,60.16559370529328,76.39484537252311
1056.0,1083.0,865.0,1723.0,898.0,37.8,17.4,1.1219,2004-06-08,13.35227268465909,45.283018867924525,9.959634965030054,28.626543209876544,60.16559370529328,0.0,60.16559370529328,76.43135586370099
1220.0,1334.0,695.0,2066.0,1215.0,36.6,20.6,1.2445,2004-06-08,12.92613637784091,60.58695652173913,9.959634965030054,28.626543209876544,60.16559370529328,1.4285714285714286,60.58695652173913,76.48542313889743
1268.0,1393.0,650.0,2144.0,1334.0,32.5,26.0,1.2502,2004-06-08,12.642045568181818,76.56521739130434,9.959634965030054,28.626543209876544,60.16559370529328,1.4285714285714286,76.56521739130434,76.48542313889745
1256.0,1430.0,660.0,2151.0,1380.0,30.8,27.2,1.1832,2004-06-08,12.357954758522729,84.02173913043478,9.959634965030054,28.626543209876544,60.16559370529328,1.4285714285714286,84.02173913043478,76.57419125483946
1213.0,1341.0,683.0,2090.0,1601.0,28.8,30.2,1.1761,2004-06-08,12.357954758522729,98.93478260869566,9.959634965030054,28.626543209876544,60.16559370529328,1.4285714285714286,98.93478260869566,77.55064053020178
1145.0,1170.0,751.0,1894.0,1376.0,26.7,35.4,1.2233,2004-06-08,12.642045568181818,102.13513513513512,9.959634965030054,28.626543209876544,60.16559370529328,2.857142857142857,102.13513513513512,77.266856746418
1050.0,1011.0,836.0,1739.0,1161.0,25.3,40.7,1.291,2004-06-08,13.494318323863638,103.64864864864865,9.959634965030054,28.626543209876544,60.16559370529328,0.0,103.64864864864865,77.27473962930088
972.0,902.0,933.0,1647.0,878.0,24.9,41.2,1.2809,2004-06-08,14.772727386363636,104.5945945945946,9.959634965030054,28.626543209876544,60.16559370529328,0.0,104.5945945945946,77.41663152119277
1020.0,984.0,853.0,1753.0,1031.0,23.7,45.1,1.3033,2004-06-09,15.625000156249998,100.0,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,100.0,77.5053996371348
934.0,878.0,940.0,1644.0,847.0,22.5,49.0,1.3151,2004-06-09,16.05113646306818,64.84782608695653,9.959634965030054,29.320987654320987,61.47997138769671,0.0,64.84782608695653,76.88402282554061
914.0,801.0,965.0,1609.0,908.0,22.3,50.6,1.3486,2004-06-09,16.335227272727273,47.16981132075472,9.959634965030054,29.320987654320987,61.47997138769671,0.0,61.47997138769671,76.93878856230741
824.0,698.0,1107.0,1517.0,733.0,22.0,50.5,1.3199,2004-06-09,16.9034090625,37.735849056603776,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,61.47997138769671,76.99355429907422
817.0,672.0,1113.0,1501.0,751.0,20.8,54.4,1.3229,2004-06-09,16.9034090625,52.06521739130435,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,61.47997138769671,77.04832003584103
833.0,708.0,1084.0,1525.0,799.0,20.3,56.0,1.3204,2004-06-09,16.61931825284091,39.62264150943396,9.959634965030054,29.320987654320987,61.47997138769671,0.0,61.47997138769671,77.10308577260784
935.0,905.0,899.0,1675.0,954.0,20.5,54.8,1.3073,2004-06-09,16.05113647727273,63.78260869565217,9.959634965030054,29.320987654320987,61.47997138769671,1.4285714285714286,63.78260869565217,77.25379473053945
1297.0,1359.0,630.0,2214.0,1425.0,21.7,50.6,1.2981,2004-06-09,15.198863707386362,71.23913043478261,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,71.23913043478261,76.89872226677134
1496.0,923.0,507.0,1456.2645979312647,983.0,23.4,46.1,1.3091,2004-06-09,14.77272724431818,82.95652173913044,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,82.95652173913044,76.54364980300323
1201.0,1224.0,701.0,1987.0,1532.0,25.1,43.0,1.3488,2004-06-09,14.630681747159093,86.15217391304348,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,86.15217391304348,76.05542516532206
1267.0,1276.0,676.0,2059.0,1570.0,30.1,32.8,1.3795,2004-06-09,14.77272724431818,87.21739130434783,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,87.21739130434783,76.1441932812641
1224.0,1228.0,711.0,1972.0,1380.0,34.7,25.9,1.4069,2004-06-09,14.488636264204546,101.37837837837836,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,101.37837837837836,76.86738658326175
1247.0,1257.0,701.0,2000.0,1337.0,37.2,23.2,1.4478,2004-06-09,14.630681576704546,76.56521739130434,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,76.56521739130434,77.13369093108783
1183.0,1241.0,721.0,1937.0,1308.0,39.5,18.3,1.2917,2004-06-09,14.772727073863638,50.0,9.959634965030054,29.320987654320987,61.47997138769671,0.0,61.47997138769671,77.18845666785465
1078.0,1116.0,815.0,1761.0,1013.0,40.6,15.3,1.1485,2004-06-09,14.772727073863638,48.11320754716981,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,61.47997138769671,77.24322240462145
1076.0,1012.0,894.0,1665.0,816.0,40.3,16.1,1.1896,2004-06-09,12.926136235795456,0.0,9.959634965030054,29.320987654320987,61.47997138769671,0.0,61.47997138769671,77.29798814138826
1052.0,1019.0,896.0,1610.0,836.0,40.3,14.2,1.0494,2004-06-09,10.937499900568184,0.0,9.959634965030054,29.320987654320987,61.47997138769671,2.857142857142857,61.47997138769671,77.35275387815507
1287.0,1340.0,699.0,2008.0,1267.0,39.6,16.7,1.1867,2004-06-09,9.0909090625,0.0,9.959634965030054,29.320987654320987,61.47997138769671,1.4285714285714286,61.47997138769671,77.38996283090331
1460.0,1493.0,586.0,2288.0,1649.0,37.3,23.4,1.4672,2004-06-09,7.102272727272727,0.0,9.959634965030054,29.320987654320987,61.47997138769671,0.0,61.47997138769671,76.76141091408631
1357.0,1445.0,620.0,2195.0,1622.0,33.7,27.7,1.4213,2004-06-09,5.2556818892045465,0.0,9.959634965030054,29.320987654320987,61.47997138769671,0.0,61.47997138769671,75.82217059147223
1234.0,1257.0,695.0,2019.0,1349.0,30.7,32.2,1.3983,2004-06-09,5.397727386363637,0.0,9.959634965030054,29.320987654320987,61.47997138769671,0.0,61.47997138769671,74.26155345726394
1151.0,1154.0,747.0,1894.0,1186.0,28.4,35.7,1.3549,2004-06-09,6.534090951704545,0.0,9.959634965030054,29.320987654320987,61.47997138769671,5.714285714285714,61.47997138769671,72.56758830112068
1065.0,1038.0,805.0,1763.0,1026.0,26.5,38.6,1.3154,2004-06-09,8.380681789772728,0.0,9.959634965030054,29.320987654320987,61.47997138769671,4.285714285714286,61.47997138769671,70.81056008191435
984.0,929.0,917.0,1654.0,817.0,25.4,40.1,1.2822,2004-06-09,10.795454588068182,93.6086956521739,9.959634965030054,29.320987654320987,61.47997138769671,5.714285714285714,93.6086956521739,70.35281429264681
938.0,881.0,956.0,1607.0,662.0,24.1,43.3,1.2839,2004-06-10,13.068181889204546,96.80434782608695,9.959634965030054,29.475308641975307,62.26859799713877,7.142857142857143,96.80434782608695,70.21966211873377
878.0,774.0,1065.0,1527.0,552.0,23.9,45.6,1.3328,2004-06-10,15.198863707386362,93.6086956521739,9.959634965030054,29.475308641975307,62.26859799713877,0.0,93.6086956521739,71.41803168395116
919.0,807.0,967.0,1598.0,775.0,22.0,52.8,1.3752,2004-06-10,17.471591008522726,85.08695652173913,9.959634965030054,29.475308641975307,62.26859799713877,0.0,85.08695652173913,72.40165606453627
836.0,709.0,1085.0,1498.0,646.0,20.7,56.1,1.3565,2004-06-10,19.744318309659093,71.23913043478261,9.959634965030054,29.475308641975307,62.26859799713877,4.285714285714286,71.23913043478261,72.80828769149818
814.0,673.0,1138.0,1488.0,647.0,20.1,57.3,1.3352,2004-06-10,19.88636379261364,56.32608695652174,9.959634965030054,29.475308641975307,62.26859799713877,0.0,62.26859799713877,72.84114713355827
872.0,782.0,1001.0,1607.0,874.0,19.5,59.4,1.3328,2004-06-10,18.892045539772724,50.0,9.959634965030054,29.475308641975307,62.26859799713877,2.857142857142857,62.26859799713877,72.87400657561834
949.0,929.0,887.0,1711.0,973.0,20.0,56.6,1.3095,2004-06-10,17.329545511363634,53.130434782608695,9.959634965030054,29.475308641975307,62.26859799713877,5.714285714285714,62.26859799713877,72.81092279651362
1227.0,1292.0,661.0,2087.0,1327.0,21.7,53.9,1.3848,2004-06-10,16.903409048295455,74.43478260869566,9.959634965030054,29.475308641975307,62.26859799713877,0.0,74.43478260869566,72.94407497042667
1360.0,1561.0,545.0,1456.2645979312647,1626.0,23.7,49.0,1.4152,2004-06-10,16.761363565340908,78.69565217391305,9.959634965030054,29.475308641975307,62.26859799713877,0.0,78.69565217391305,72.76653873854261
1318.0,1420.0,586.0,1456.2645979312647,1640.0,25.9,44.3,1.4544,2004-06-10,16.619318082386364,80.82608695652175,9.959634965030054,29.475308641975307,62.26859799713877,7.142857142857143,80.82608695652175,72.54461844868754
1196.0,1208.0,705.0,1981.0,1341.0,30.1,34.3,1.4414,2004-06-10,16.335227116477274,106.48648648648648,9.959634965030054,29.475308641975307,62.26859799713877,4.285714285714286,106.48648648648648,73.34749741460998
